"condition","group","question","value","trial_index","ID","FastorSlow","measure"
"moral",1,"Justin_Q10",NA,10,"24","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"24","s","quickness"
"moral",1,"Nate_Q2",3,12,"24","s","character"
"moral",1,"Nate_Q3",3,13,"24","s","character"
"moral",1,"Nate_Q4",3,14,"24","s","character"
"moral",1,"Nate_Q5",3,15,"24","s","certainty"
"moral",1,"Nate_Q6",3,16,"24","s","certainty"
"moral",1,"Nate_Q7",NA,17,"24","s","certainty"
"moral",1,"Nate_Q8",6,18,"24","s","certainty"
"moral",1,"Nate_Q9",6,19,"24","s","impulsivity"
"moral",1,"Nate_Q10",NA,20,"24","s","impulsivity"
"moral",1,"Justin_Q1",5,1,"25","f","quickness"
"moral",1,"Justin_Q2",5,2,"25","f","character"
"moral",1,"Justin_Q3",5,3,"25","f","character"
"moral",1,"Justin_Q4",5,4,"25","f","character"
"moral",1,"Justin_Q5",NA,5,"25","f","certainty"
"moral",1,"Justin_Q6",6,6,"25","f","certainty"
"moral",1,"Justin_Q7",6,7,"25","f","certainty"
"moral",1,"Justin_Q8",NA,8,"25","f","certainty"
"moral",1,"Justin_Q9",6,9,"25","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"25","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"25","s","quickness"
"moral",1,"Nate_Q2",5,12,"25","s","character"
"moral",1,"Nate_Q3",5,13,"25","s","character"
"moral",1,"Nate_Q4",5,14,"25","s","character"
"moral",1,"Nate_Q5",5,15,"25","s","certainty"
"moral",1,"Nate_Q6",1,16,"25","s","certainty"
"moral",1,"Nate_Q7",1,17,"25","s","certainty"
"moral",1,"Nate_Q8",5,18,"25","s","certainty"
"moral",1,"Nate_Q9",3,19,"25","s","impulsivity"
"moral",1,"Nate_Q10",2,20,"25","s","impulsivity"
"moral",1,"Justin_Q1",5,1,"26","f","quickness"
"moral",1,"Justin_Q2",5,2,"26","f","character"
"moral",1,"Justin_Q3",4,3,"26","f","character"
"moral",1,"Justin_Q4",4,4,"26","f","character"
"moral",1,"Justin_Q5",NA,5,"26","f","certainty"
"moral",1,"Justin_Q6",6,6,"26","f","certainty"
"moral",1,"Justin_Q7",6,7,"26","f","certainty"
"moral",1,"Justin_Q8",NA,8,"26","f","certainty"
"moral",1,"Justin_Q9",5,9,"26","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"26","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"26","s","quickness"
"moral",1,"Nate_Q2",3,12,"26","s","character"
"moral",1,"Nate_Q3",3,13,"26","s","character"
"moral",1,"Nate_Q4",3,14,"26","s","character"
"moral",1,"Nate_Q5",6,15,"26","s","certainty"
"moral",1,"Nate_Q6",NA,16,"26","s","certainty"
"moral",1,"Nate_Q7",1,17,"26","s","certainty"
"moral",1,"Nate_Q8",6,18,"26","s","certainty"
"moral",1,"Nate_Q9",1,19,"26","s","impulsivity"
"moral",1,"Nate_Q10",2,20,"26","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"27","f","quickness"
"moral",1,"Justin_Q2",6,2,"27","f","character"
"moral",1,"Justin_Q3",6,3,"27","f","character"
"moral",1,"Justin_Q4",6,4,"27","f","character"
"moral",1,"Justin_Q5",6,5,"27","f","certainty"
"moral",1,"Justin_Q6",6,6,"27","f","certainty"
"moral",1,"Justin_Q7",6,7,"27","f","certainty"
"moral",1,"Justin_Q8",NA,8,"27","f","certainty"
"moral",1,"Justin_Q9",6,9,"27","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"27","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"27","s","quickness"
"moral",1,"Nate_Q2",3,12,"27","s","character"
"moral",1,"Nate_Q3",3,13,"27","s","character"
"moral",1,"Nate_Q4",5,14,"27","s","character"
"moral",1,"Nate_Q5",6,15,"27","s","certainty"
"moral",1,"Nate_Q6",1,16,"27","s","certainty"
"moral",1,"Nate_Q7",NA,17,"27","s","certainty"
"moral",1,"Nate_Q8",5,18,"27","s","certainty"
"moral",1,"Nate_Q9",1,19,"27","s","impulsivity"
"moral",1,"Nate_Q10",NA,20,"27","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"28","f","quickness"
"immoral",1,"Justin_Q2",NA,2,"28","f","character"
"immoral",1,"Justin_Q3",NA,3,"28","f","character"
"immoral",1,"Justin_Q4",NA,4,"28","f","character"
"immoral",1,"Justin_Q5",NA,5,"28","f","certainty"
"immoral",1,"Justin_Q6",6,6,"28","f","certainty"
"immoral",1,"Justin_Q7",6,7,"28","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"28","f","certainty"
"immoral",1,"Justin_Q9",6,9,"28","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"28","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"28","s","quickness"
"immoral",1,"Nate_Q2",2,12,"28","s","character"
"immoral",1,"Nate_Q3",2,13,"28","s","character"
"immoral",1,"Nate_Q4",3,14,"28","s","character"
"immoral",1,"Nate_Q5",1,15,"28","s","certainty"
"immoral",1,"Nate_Q6",NA,16,"28","s","certainty"
"immoral",1,"Nate_Q7",NA,17,"28","s","certainty"
"immoral",1,"Nate_Q8",4,18,"28","s","certainty"
"immoral",1,"Nate_Q9",1,19,"28","s","impulsivity"
"immoral",1,"Nate_Q10",NA,20,"28","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"29","f","quickness"
"immoral",1,"Justin_Q2",NA,2,"29","f","character"
"immoral",1,"Justin_Q3",NA,3,"29","f","character"
"immoral",1,"Justin_Q4",3,4,"29","f","character"
"immoral",1,"Justin_Q5",NA,5,"29","f","certainty"
"immoral",1,"Justin_Q6",6,6,"29","f","certainty"
"immoral",1,"Justin_Q7",6,7,"29","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"29","f","certainty"
"immoral",1,"Justin_Q9",6,9,"29","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"29","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"29","s","quickness"
"immoral",1,"Nate_Q2",3,12,"29","s","character"
"immoral",1,"Nate_Q3",3,13,"29","s","character"
"immoral",1,"Nate_Q4",6,14,"29","s","character"
"immoral",1,"Nate_Q5",6,15,"29","s","certainty"
"immoral",1,"Nate_Q6",1,16,"29","s","certainty"
"immoral",1,"Nate_Q7",NA,17,"29","s","certainty"
"immoral",1,"Nate_Q8",4,18,"29","s","certainty"
"immoral",1,"Nate_Q9",NA,19,"29","s","impulsivity"
"immoral",1,"Nate_Q10",NA,20,"29","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"30","f","quickness"
"immoral",1,"Justin_Q2",2,2,"30","f","character"
"immoral",1,"Justin_Q3",3,3,"30","f","character"
"immoral",1,"Justin_Q4",NA,4,"30","f","character"
"immoral",1,"Justin_Q5",1,5,"30","f","certainty"
"immoral",1,"Justin_Q6",5,6,"30","f","certainty"
"immoral",1,"Justin_Q7",5,7,"30","f","certainty"
"immoral",1,"Justin_Q8",1,8,"30","f","certainty"
"immoral",1,"Justin_Q9",3,9,"30","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"30","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"30","s","quickness"
"immoral",1,"Nate_Q2",3,12,"30","s","character"
"immoral",1,"Nate_Q3",3,13,"30","s","character"
"immoral",1,"Nate_Q4",4,14,"30","s","character"
"immoral",1,"Nate_Q5",5,15,"30","s","certainty"
"immoral",1,"Nate_Q6",4,16,"30","s","certainty"
"immoral",1,"Nate_Q7",1,17,"30","s","certainty"
"immoral",1,"Nate_Q8",4,18,"30","s","certainty"
"immoral",1,"Nate_Q9",2,19,"30","s","impulsivity"
"immoral",1,"Nate_Q10",NA,20,"30","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"31","f","quickness"
"immoral",1,"Justin_Q2",NA,2,"31","f","character"
"immoral",1,"Justin_Q3",NA,3,"31","f","character"
"immoral",1,"Justin_Q4",NA,4,"31","f","character"
"immoral",1,"Justin_Q5",NA,5,"31","f","certainty"
"immoral",1,"Justin_Q6",6,6,"31","f","certainty"
"immoral",1,"Justin_Q7",6,7,"31","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"31","f","certainty"
"immoral",1,"Justin_Q9",6,9,"31","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"31","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"31","s","quickness"
"immoral",1,"Nate_Q2",3,12,"31","s","character"
"immoral",1,"Nate_Q3",3,13,"31","s","character"
"immoral",1,"Nate_Q4",3,14,"31","s","character"
"immoral",1,"Nate_Q5",6,15,"31","s","certainty"
"immoral",1,"Nate_Q6",3,16,"31","s","certainty"
"immoral",1,"Nate_Q7",1,17,"31","s","certainty"
"immoral",1,"Nate_Q8",5,18,"31","s","certainty"
"immoral",1,"Nate_Q9",1,19,"31","s","impulsivity"
"immoral",1,"Nate_Q10",NA,20,"31","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"32","f","quickness"
"immoral",1,"Justin_Q2",2,2,"32","f","character"
"immoral",1,"Justin_Q3",2,3,"32","f","character"
"immoral",1,"Justin_Q4",3,4,"32","f","character"
"immoral",1,"Justin_Q5",1,5,"32","f","certainty"
"immoral",1,"Justin_Q6",6,6,"32","f","certainty"
"immoral",1,"Justin_Q7",5,7,"32","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"32","f","certainty"
"immoral",1,"Justin_Q9",4,9,"32","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"32","f","impulsivity"
"immoral",1,"Nate_Q1",1,11,"32","s","quickness"
"immoral",1,"Nate_Q2",5,12,"32","s","character"
"immoral",1,"Nate_Q3",4,13,"32","s","character"
"immoral",1,"Nate_Q4",5,14,"32","s","character"
"immoral",1,"Nate_Q5",5,15,"32","s","certainty"
"immoral",1,"Nate_Q6",2,16,"32","s","certainty"
"immoral",1,"Nate_Q7",2,17,"32","s","certainty"
"immoral",1,"Nate_Q8",4,18,"32","s","certainty"
"immoral",1,"Nate_Q9",2,19,"32","s","impulsivity"
"immoral",1,"Nate_Q10",1,20,"32","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"33","f","quickness"
"immoral",1,"Justin_Q2",NA,2,"33","f","character"
"immoral",1,"Justin_Q3",NA,3,"33","f","character"
"immoral",1,"Justin_Q4",2,4,"33","f","character"
"immoral",1,"Justin_Q5",NA,5,"33","f","certainty"
"immoral",1,"Justin_Q6",6,6,"33","f","certainty"
"immoral",1,"Justin_Q7",6,7,"33","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"33","f","certainty"
"immoral",1,"Justin_Q9",6,9,"33","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"33","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"33","s","quickness"
"immoral",1,"Nate_Q2",3,12,"33","s","character"
"immoral",1,"Nate_Q3",3,13,"33","s","character"
"immoral",1,"Nate_Q4",4,14,"33","s","character"
"immoral",1,"Nate_Q5",6,15,"33","s","certainty"
"immoral",1,"Nate_Q6",1,16,"33","s","certainty"
"immoral",1,"Nate_Q7",1,17,"33","s","certainty"
"immoral",1,"Nate_Q8",6,18,"33","s","certainty"
"immoral",1,"Nate_Q9",2,19,"33","s","impulsivity"
"immoral",1,"Nate_Q10",NA,20,"33","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"34","f","quickness"
"moral",1,"Justin_Q2",6,2,"34","f","character"
"moral",1,"Justin_Q3",5,3,"34","f","character"
"moral",1,"Justin_Q4",6,4,"34","f","character"
"moral",1,"Justin_Q5",NA,5,"34","f","certainty"
"moral",1,"Justin_Q6",6,6,"34","f","certainty"
"moral",1,"Justin_Q7",5,7,"34","f","certainty"
"moral",1,"Justin_Q8",NA,8,"34","f","certainty"
"moral",1,"Justin_Q9",6,9,"34","f","impulsivity"
"moral",1,"Justin_Q10",1,10,"34","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"34","s","quickness"
"moral",1,"Nate_Q2",2,12,"34","s","character"
"moral",1,"Nate_Q3",3,13,"34","s","character"
"moral",1,"Nate_Q4",2,14,"34","s","character"
"moral",1,"Nate_Q5",5,15,"34","s","certainty"
"moral",1,"Nate_Q6",NA,16,"34","s","certainty"
"moral",1,"Nate_Q7",1,17,"34","s","certainty"
"moral",1,"Nate_Q8",6,18,"34","s","certainty"
"moral",1,"Nate_Q9",1,19,"34","s","impulsivity"
"moral",1,"Nate_Q10",2,20,"34","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"35","f","quickness"
"moral",1,"Justin_Q2",6,2,"35","f","character"
"moral",1,"Justin_Q3",6,3,"35","f","character"
"moral",1,"Justin_Q4",6,4,"35","f","character"
"moral",1,"Justin_Q5",NA,5,"35","f","certainty"
"moral",1,"Justin_Q6",6,6,"35","f","certainty"
"moral",1,"Justin_Q7",6,7,"35","f","certainty"
"moral",1,"Justin_Q8",NA,8,"35","f","certainty"
"moral",1,"Justin_Q9",6,9,"35","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"35","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"35","s","quickness"
"moral",1,"Nate_Q2",2,12,"35","s","character"
"moral",1,"Nate_Q3",2,13,"35","s","character"
"moral",1,"Nate_Q4",1,14,"35","s","character"
"moral",1,"Nate_Q5",6,15,"35","s","certainty"
"moral",1,"Nate_Q6",NA,16,"35","s","certainty"
"moral",1,"Nate_Q7",NA,17,"35","s","certainty"
"moral",1,"Nate_Q8",5,18,"35","s","certainty"
"moral",1,"Nate_Q9",1,19,"35","s","impulsivity"
"moral",1,"Nate_Q10",3,20,"35","s","impulsivity"
"immoral",1,"Justin_Q1",4,1,"36","f","quickness"
"immoral",1,"Justin_Q2",4,2,"36","f","character"
"immoral",1,"Justin_Q3",4,3,"36","f","character"
"immoral",1,"Justin_Q4",2,4,"36","f","character"
"immoral",1,"Justin_Q5",5,5,"36","f","certainty"
"immoral",1,"Justin_Q6",5,6,"36","f","certainty"
"immoral",1,"Justin_Q7",4,7,"36","f","certainty"
"immoral",1,"Justin_Q8",4,8,"36","f","certainty"
"immoral",1,"Justin_Q9",2,9,"36","f","impulsivity"
"immoral",1,"Justin_Q10",5,10,"36","f","impulsivity"
"immoral",1,"Nate_Q1",5,11,"36","s","quickness"
"immoral",1,"Nate_Q2",5,12,"36","s","character"
"immoral",1,"Nate_Q3",2,13,"36","s","character"
"immoral",1,"Nate_Q4",4,14,"36","s","character"
"immoral",1,"Nate_Q5",2,15,"36","s","certainty"
"immoral",1,"Nate_Q6",4,16,"36","s","certainty"
"immoral",1,"Nate_Q7",4,17,"36","s","certainty"
"immoral",1,"Nate_Q8",4,18,"36","s","certainty"
"immoral",1,"Nate_Q9",5,19,"36","s","impulsivity"
"immoral",1,"Nate_Q10",2,20,"36","s","impulsivity"
"immoral",1,"Justin_Q1",5,1,"37","f","quickness"
"immoral",1,"Justin_Q2",4,2,"37","f","character"
"immoral",1,"Justin_Q3",5,3,"37","f","character"
"immoral",1,"Justin_Q4",4,4,"37","f","character"
"immoral",1,"Justin_Q5",5,5,"37","f","certainty"
"immoral",1,"Justin_Q6",4,6,"37","f","certainty"
"immoral",1,"Justin_Q7",3,7,"37","f","certainty"
"immoral",1,"Justin_Q8",4,8,"37","f","certainty"
"immoral",1,"Justin_Q9",4,9,"37","f","impulsivity"
"immoral",1,"Justin_Q10",4,10,"37","f","impulsivity"
"immoral",1,"Nate_Q1",4,11,"37","s","quickness"
"immoral",1,"Nate_Q2",3,12,"37","s","character"
"immoral",1,"Nate_Q3",4,13,"37","s","character"
"immoral",1,"Nate_Q4",2,14,"37","s","character"
"immoral",1,"Nate_Q5",4,15,"37","s","certainty"
"immoral",1,"Nate_Q6",4,16,"37","s","certainty"
"immoral",1,"Nate_Q7",4,17,"37","s","certainty"
"immoral",1,"Nate_Q8",2,18,"37","s","certainty"
"immoral",1,"Nate_Q9",5,19,"37","s","impulsivity"
"immoral",1,"Nate_Q10",4,20,"37","s","impulsivity"
"moral",1,"Justin_Q1",4,1,"38","f","quickness"
"moral",1,"Justin_Q2",5,2,"38","f","character"
"moral",1,"Justin_Q3",6,3,"38","f","character"
"moral",1,"Justin_Q4",6,4,"38","f","character"
"moral",1,"Justin_Q5",1,5,"38","f","certainty"
"moral",1,"Justin_Q6",4,6,"38","f","certainty"
"moral",1,"Justin_Q7",4,7,"38","f","certainty"
"moral",1,"Justin_Q8",3,8,"38","f","certainty"
"moral",1,"Justin_Q9",4,9,"38","f","impulsivity"
"moral",1,"Justin_Q10",1,10,"38","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"38","s","quickness"
"moral",1,"Nate_Q2",3,12,"38","s","character"
"moral",1,"Nate_Q3",3,13,"38","s","character"
"moral",1,"Nate_Q4",3,14,"38","s","character"
"moral",1,"Nate_Q5",4,15,"38","s","certainty"
"moral",1,"Nate_Q6",2,16,"38","s","certainty"
"moral",1,"Nate_Q7",2,17,"38","s","certainty"
"moral",1,"Nate_Q8",5,18,"38","s","certainty"
"moral",1,"Nate_Q9",2,19,"38","s","impulsivity"
"moral",1,"Nate_Q10",1,20,"38","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"39","f","quickness"
"moral",1,"Justin_Q2",6,2,"39","f","character"
"moral",1,"Justin_Q3",6,3,"39","f","character"
"moral",1,"Justin_Q4",6,4,"39","f","character"
"moral",1,"Justin_Q5",NA,5,"39","f","certainty"
"moral",1,"Justin_Q6",6,6,"39","f","certainty"
"moral",1,"Justin_Q7",6,7,"39","f","certainty"
"moral",1,"Justin_Q8",NA,8,"39","f","certainty"
"moral",1,"Justin_Q9",6,9,"39","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"39","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"39","s","quickness"
"moral",1,"Nate_Q2",5,12,"39","s","character"
"moral",1,"Nate_Q3",5,13,"39","s","character"
"moral",1,"Nate_Q4",5,14,"39","s","character"
"moral",1,"Nate_Q5",6,15,"39","s","certainty"
"moral",1,"Nate_Q6",1,16,"39","s","certainty"
"moral",1,"Nate_Q7",1,17,"39","s","certainty"
"moral",1,"Nate_Q8",5,18,"39","s","certainty"
"moral",1,"Nate_Q9",4,19,"39","s","impulsivity"
"moral",1,"Nate_Q10",NA,20,"39","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"40","f","quickness"
"moral",1,"Justin_Q2",5,2,"40","f","character"
"moral",1,"Justin_Q3",5,3,"40","f","character"
"moral",1,"Justin_Q4",6,4,"40","f","character"
"moral",1,"Justin_Q5",6,5,"40","f","certainty"
"moral",1,"Justin_Q6",5,6,"40","f","certainty"
"moral",1,"Justin_Q7",5,7,"40","f","certainty"
"moral",1,"Justin_Q8",1,8,"40","f","certainty"
"moral",1,"Justin_Q9",6,9,"40","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"40","f","impulsivity"
"moral",1,"Nate_Q1",1,11,"40","s","quickness"
"moral",1,"Nate_Q2",4,12,"40","s","character"
"moral",1,"Nate_Q3",4,13,"40","s","character"
"moral",1,"Nate_Q4",6,14,"40","s","character"
"moral",1,"Nate_Q5",3,15,"40","s","certainty"
"moral",1,"Nate_Q6",3,16,"40","s","certainty"
"moral",1,"Nate_Q7",3,17,"40","s","certainty"
"moral",1,"Nate_Q8",3,18,"40","s","certainty"
"moral",1,"Nate_Q9",5,19,"40","s","impulsivity"
"moral",1,"Nate_Q10",NA,20,"40","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"41","f","quickness"
"moral",1,"Justin_Q2",6,2,"41","f","character"
"moral",1,"Justin_Q3",5,3,"41","f","character"
"moral",1,"Justin_Q4",6,4,"41","f","character"
"moral",1,"Justin_Q5",NA,5,"41","f","certainty"
"moral",1,"Justin_Q6",6,6,"41","f","certainty"
"moral",1,"Justin_Q7",6,7,"41","f","certainty"
"moral",1,"Justin_Q8",NA,8,"41","f","certainty"
"moral",1,"Justin_Q9",6,9,"41","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"41","f","impulsivity"
"moral",1,"Nate_Q1",3,11,"41","s","quickness"
"moral",1,"Nate_Q2",5,12,"41","s","character"
"moral",1,"Nate_Q3",4,13,"41","s","character"
"moral",1,"Nate_Q4",5,14,"41","s","character"
"moral",1,"Nate_Q5",5,15,"41","s","certainty"
"moral",1,"Nate_Q6",2,16,"41","s","certainty"
"moral",1,"Nate_Q7",NA,17,"41","s","certainty"
"moral",1,"Nate_Q8",5,18,"41","s","certainty"
"moral",1,"Nate_Q9",3,19,"41","s","impulsivity"
"moral",1,"Nate_Q10",1,20,"41","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"42","f","quickness"
"immoral",1,"Justin_Q2",2,2,"42","f","character"
"immoral",1,"Justin_Q3",2,3,"42","f","character"
"immoral",1,"Justin_Q4",3,4,"42","f","character"
"immoral",1,"Justin_Q5",NA,5,"42","f","certainty"
"immoral",1,"Justin_Q6",6,6,"42","f","certainty"
"immoral",1,"Justin_Q7",6,7,"42","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"42","f","certainty"
"immoral",1,"Justin_Q9",6,9,"42","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"42","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"42","s","quickness"
"immoral",1,"Nate_Q2",4,12,"42","s","character"
"immoral",1,"Nate_Q3",4,13,"42","s","character"
"immoral",1,"Nate_Q4",6,14,"42","s","character"
"immoral",1,"Nate_Q5",6,15,"42","s","certainty"
"immoral",1,"Nate_Q6",1,16,"42","s","certainty"
"immoral",1,"Nate_Q7",NA,17,"42","s","certainty"
"immoral",1,"Nate_Q8",6,18,"42","s","certainty"
"immoral",1,"Nate_Q9",1,19,"42","s","impulsivity"
"immoral",1,"Nate_Q10",1,20,"42","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"43","f","quickness"
"immoral",1,"Justin_Q2",NA,2,"43","f","character"
"immoral",1,"Justin_Q3",NA,3,"43","f","character"
"immoral",1,"Justin_Q4",1,4,"43","f","character"
"immoral",1,"Justin_Q5",NA,5,"43","f","certainty"
"immoral",1,"Justin_Q6",6,6,"43","f","certainty"
"immoral",1,"Justin_Q7",6,7,"43","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"43","f","certainty"
"immoral",1,"Justin_Q9",6,9,"43","f","impulsivity"
"immoral",1,"Justin_Q10",1,10,"43","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"43","s","quickness"
"immoral",1,"Nate_Q2",3,12,"43","s","character"
"immoral",1,"Nate_Q3",3,13,"43","s","character"
"immoral",1,"Nate_Q4",4,14,"43","s","character"
"immoral",1,"Nate_Q5",6,15,"43","s","certainty"
"immoral",1,"Nate_Q6",NA,16,"43","s","certainty"
"immoral",1,"Nate_Q7",NA,17,"43","s","certainty"
"immoral",1,"Nate_Q8",5,18,"43","s","certainty"
"immoral",1,"Nate_Q9",1,19,"43","s","impulsivity"
"immoral",1,"Nate_Q10",3,20,"43","s","impulsivity"
"moral",1,"Justin_Q1",6,1,"44","f","quickness"
"moral",1,"Justin_Q2",6,2,"44","f","character"
"moral",1,"Justin_Q3",6,3,"44","f","character"
"moral",1,"Justin_Q4",6,4,"44","f","character"
"moral",1,"Justin_Q5",NA,5,"44","f","certainty"
"moral",1,"Justin_Q6",6,6,"44","f","certainty"
"moral",1,"Justin_Q7",6,7,"44","f","certainty"
"moral",1,"Justin_Q8",NA,8,"44","f","certainty"
"moral",1,"Justin_Q9",6,9,"44","f","impulsivity"
"moral",1,"Justin_Q10",NA,10,"44","f","impulsivity"
"moral",1,"Nate_Q1",NA,11,"44","s","quickness"
"moral",1,"Nate_Q2",3,12,"44","s","character"
"moral",1,"Nate_Q3",3,13,"44","s","character"
"moral",1,"Nate_Q4",3,14,"44","s","character"
"moral",1,"Nate_Q5",6,15,"44","s","certainty"
"moral",1,"Nate_Q6",5,16,"44","s","certainty"
"moral",1,"Nate_Q7",NA,17,"44","s","certainty"
"moral",1,"Nate_Q8",2,18,"44","s","certainty"
"moral",1,"Nate_Q9",NA,19,"44","s","impulsivity"
"moral",1,"Nate_Q10",6,20,"44","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"45","f","quickness"
"immoral",1,"Justin_Q2",3,2,"45","f","character"
"immoral",1,"Justin_Q3",1,3,"45","f","character"
"immoral",1,"Justin_Q4",1,4,"45","f","character"
"immoral",1,"Justin_Q5",NA,5,"45","f","certainty"
"immoral",1,"Justin_Q6",6,6,"45","f","certainty"
"immoral",1,"Justin_Q7",6,7,"45","f","certainty"
"immoral",1,"Justin_Q8",NA,8,"45","f","certainty"
"immoral",1,"Justin_Q9",6,9,"45","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"45","f","impulsivity"
"immoral",1,"Nate_Q1",NA,11,"45","s","quickness"
"immoral",1,"Nate_Q2",3,12,"45","s","character"
"immoral",1,"Nate_Q3",3,13,"45","s","character"
"immoral",1,"Nate_Q4",2,14,"45","s","character"
"immoral",1,"Nate_Q5",5,15,"45","s","certainty"
"immoral",1,"Nate_Q6",1,16,"45","s","certainty"
"immoral",1,"Nate_Q7",NA,17,"45","s","certainty"
"immoral",1,"Nate_Q8",6,18,"45","s","certainty"
"immoral",1,"Nate_Q9",1,19,"45","s","impulsivity"
"immoral",1,"Nate_Q10",NA,20,"45","s","impulsivity"
"moral",1,"Justin_Q1",5,1,"46","f","quickness"
"moral",1,"Justin_Q2",5,2,"46","f","character"
"moral",1,"Justin_Q3",5,3,"46","f","character"
"moral",1,"Justin_Q4",5,4,"46","f","character"
"moral",1,"Justin_Q5",3,5,"46","f","certainty"
"moral",1,"Justin_Q6",5,6,"46","f","certainty"
"moral",1,"Justin_Q7",4,7,"46","f","certainty"
"moral",1,"Justin_Q8",1,8,"46","f","certainty"
"moral",1,"Justin_Q9",5,9,"46","f","impulsivity"
"moral",1,"Justin_Q10",1,10,"46","f","impulsivity"
"moral",1,"Nate_Q1",2,11,"46","s","quickness"
"moral",1,"Nate_Q2",3,12,"46","s","character"
"moral",1,"Nate_Q3",3,13,"46","s","character"
"moral",1,"Nate_Q4",3,14,"46","s","character"
"moral",1,"Nate_Q5",4,15,"46","s","certainty"
"moral",1,"Nate_Q6",2,16,"46","s","certainty"
"moral",1,"Nate_Q7",1,17,"46","s","certainty"
"moral",1,"Nate_Q8",4,18,"46","s","certainty"
"moral",1,"Nate_Q9",2,19,"46","s","impulsivity"
"moral",1,"Nate_Q10",NA,20,"46","s","impulsivity"
"immoral",1,"Justin_Q1",6,1,"47","f","quickness"
"immoral",1,"Justin_Q2",1,2,"47","f","character"
"immoral",1,"Justin_Q3",1,3,"47","f","character"
"immoral",1,"Justin_Q4",6,4,"47","f","character"
"immoral",1,"Justin_Q5",1,5,"47","f","certainty"
"immoral",1,"Justin_Q6",6,6,"47","f","certainty"
"immoral",1,"Justin_Q7",6,7,"47","f","certainty"
"immoral",1,"Justin_Q8",1,8,"47","f","certainty"
"immoral",1,"Justin_Q9",4,9,"47","f","impulsivity"
"immoral",1,"Justin_Q10",NA,10,"47","f","impulsivity"
"immoral",1,"Nate_Q1",1,11,"47","s","quickness"
"immoral",1,"Nate_Q2",4,12,"47","s","character"
"immoral",1,"Nate_Q3",5,13,"47","s","character"
"immoral",1,"Nate_Q4",6,14,"47","s","character"
"immoral",1,"Nate_Q5",5,15,"47","s","certainty"
