"ID","trial_index","response","time_elapsed","condition","FastorSlow","measure","response_reverse"
"029zau5qej",4,"6",57580,"immoral","f","quickness","6"
"029zau5qej",5,"3",76843,"immoral","f","character","3"
"029zau5qej",6,"3",83716,"immoral","f","character","3"
"029zau5qej",7,"3",89425,"immoral","f","character","3"
"029zau5qej",8,NA,NA,"immoral",NA,NA,NA
"029zau5qej",9,"6",117446,"immoral","f","certainty","2"
"029zau5qej",10,"6",120439,"immoral","f","certainty","2"
"029zau5qej",11,NA,NA,"immoral",NA,NA,NA
"029zau5qej",12,"6",132409,"immoral","f","impulsivity","6"
"029zau5qej",13,NA,NA,"immoral",NA,NA,NA
"029zau5qej",14,NA,NA,"immoral",NA,NA,NA
"029zau5qej",15,"4",151360,"immoral","s","character","4"
"029zau5qej",16,"4",155220,"immoral","s","character","4"
"029zau5qej",17,"4",161092,"immoral","s","character","4"
"029zau5qej",18,"6",163901,"immoral","s","certainty","6"
"029zau5qej",19,NA,NA,"immoral",NA,NA,NA
"029zau5qej",20,NA,NA,"immoral",NA,NA,NA
"029zau5qej",21,"6",181855,"immoral","s","certainty","6"
"029zau5qej",22,"3",185558,"immoral","s","impulsivity","3"
"029zau5qej",23,NA,NA,"immoral",NA,NA,NA
"029zau5qej",24,"""Justin""",195137,"immoral","attention","attention","""Justin"""
"029zau5qej",25,"""""",199431,"immoral","feedback","feedback",""""""
"071as2esxu",4,"5",129615,"moral","f","quickness","5"
"071as2esxu",5,"5",183411,"moral","f","character","5"
"071as2esxu",6,"5",199219,"moral","f","character","5"
"071as2esxu",7,"6",246521,"moral","f","character","6"
"071as2esxu",8,NA,NA,"moral",NA,NA,NA
"071as2esxu",9,"6",279755,"moral","f","certainty","2"
"071as2esxu",10,"6",290749,"moral","f","certainty","2"
"071as2esxu",11,NA,NA,"moral",NA,NA,NA
"071as2esxu",12,"6",341199,"moral","f","impulsivity","6"
"071as2esxu",13,"1",370663,"moral","f","impulsivity","7"
"071as2esxu",14,NA,NA,"moral",NA,NA,NA
"071as2esxu",15,"3",420914,"moral","s","character","3"
"071as2esxu",16,"3",430355,"moral","s","character","3"
"071as2esxu",17,"3",439981,"moral","s","character","3"
"071as2esxu",18,"5",516388,"moral","s","certainty","5"
"071as2esxu",19,"1",538731,"moral","s","certainty","7"
"071as2esxu",20,"4",546908,"moral","s","certainty","4"
"071as2esxu",21,"4",580623,"moral","s","certainty","4"
"071as2esxu",22,"3",589072,"moral","s","impulsivity","3"
"071as2esxu",23,"3",596011,"moral","s","impulsivity","5"
"071as2esxu",24,"""Justin""",612110,"moral","attention","attention","""Justin"""
"071as2esxu",25,"""""",619635,"moral","feedback","feedback",""""""
"07evqdfxme",4,"6",24347,"moral","f","quickness","6"
"07evqdfxme",5,"6",73207,"moral","f","character","6"
"07evqdfxme",6,"6",78334,"moral","f","character","6"
"07evqdfxme",7,"6",81405,"moral","f","character","6"
"07evqdfxme",8,NA,NA,"moral",NA,NA,NA
"07evqdfxme",9,"6",92687,"moral","f","certainty","2"
"07evqdfxme",10,"6",101961,"moral","f","certainty","2"
"07evqdfxme",11,NA,NA,"moral",NA,NA,NA
"07evqdfxme",12,"6",111026,"moral","f","impulsivity","6"
"07evqdfxme",13,NA,NA,"moral",NA,NA,NA
"07evqdfxme",14,"1",131332,"moral","s","quickness","1"
"07evqdfxme",15,"4",137101,"moral","s","character","4"
"07evqdfxme",16,"4",141976,"moral","s","character","4"
"07evqdfxme",17,"6",146967,"moral","s","character","6"
"07evqdfxme",18,"6",155005,"moral","s","certainty","6"
"07evqdfxme",19,NA,NA,"moral",NA,NA,NA
"07evqdfxme",20,"1",163278,"moral","s","certainty","7"
"07evqdfxme",21,"5",167939,"moral","s","certainty","5"
"07evqdfxme",22,"3",173212,"moral","s","impulsivity","3"
"07evqdfxme",23,"1",179070,"moral","s","impulsivity","7"
"07evqdfxme",24,"""Nate""",225681,"moral","attention","attention","""Nate"""
"07evqdfxme",25,"""""",227070,"moral","feedback","feedback",""""""
"0j9sc2efn0",4,"6",101030,"moral","f","quickness","6"
"0j9sc2efn0",5,"5",111198,"moral","f","character","5"
"0j9sc2efn0",6,"5",123068,"moral","f","character","5"
"0j9sc2efn0",7,"4",132224,"moral","f","character","4"
"0j9sc2efn0",8,NA,NA,"moral",NA,NA,NA
"0j9sc2efn0",9,"6",145870,"moral","f","certainty","2"
"0j9sc2efn0",10,"5",151509,"moral","f","certainty","3"
"0j9sc2efn0",11,NA,NA,"moral",NA,NA,NA
"0j9sc2efn0",12,"6",164128,"moral","f","impulsivity","6"
"0j9sc2efn0",13,NA,NA,"moral",NA,NA,NA
"0j9sc2efn0",14,NA,NA,"moral",NA,NA,NA
"0j9sc2efn0",15,"4",189948,"moral","s","character","4"
"0j9sc2efn0",16,"4",195005,"moral","s","character","4"
"0j9sc2efn0",17,"5",201122,"moral","s","character","5"
"0j9sc2efn0",18,"6",206939,"moral","s","certainty","6"
"0j9sc2efn0",19,"1",218117,"moral","s","certainty","7"
"0j9sc2efn0",20,NA,NA,"moral",NA,NA,NA
"0j9sc2efn0",21,"5",228907,"moral","s","certainty","5"
"0j9sc2efn0",22,"2",234099,"moral","s","impulsivity","2"
"0j9sc2efn0",23,NA,NA,"moral",NA,NA,NA
"0j9sc2efn0",24,"""Nate""",245234,"moral","attention","attention","""Nate"""
"0j9sc2efn0",25,"""""",248998,"moral","feedback","feedback",""""""
"0m2nksdw06",4,"6",74714,"moral","f","quickness","6"
"0m2nksdw06",5,"6",85289,"moral","f","character","6"
"0m2nksdw06",6,"6",89867,"moral","f","character","6"
"0m2nksdw06",7,"6",101210,"moral","f","character","6"
"0m2nksdw06",8,NA,NA,"moral",NA,NA,NA
"0m2nksdw06",9,"6",116212,"moral","f","certainty","2"
"0m2nksdw06",10,"6",120115,"moral","f","certainty","2"
"0m2nksdw06",11,NA,NA,"moral",NA,NA,NA
"0m2nksdw06",12,"6",130303,"moral","f","impulsivity","6"
"0m2nksdw06",13,NA,NA,"moral",NA,NA,NA
"0m2nksdw06",14,NA,NA,"moral",NA,NA,NA
"0m2nksdw06",15,"3",149967,"moral","s","character","3"
"0m2nksdw06",16,"4",156371,"moral","s","character","4"
"0m2nksdw06",17,"4",163919,"moral","s","character","4"
"0m2nksdw06",18,"3",170914,"moral","s","certainty","3"
"0m2nksdw06",19,"3",178192,"moral","s","certainty","5"
"0m2nksdw06",20,"3",180892,"moral","s","certainty","5"
"0m2nksdw06",21,"3",186174,"moral","s","certainty","3"
"0m2nksdw06",22,"4",192932,"moral","s","impulsivity","4"
"0m2nksdw06",23,"2",196321,"moral","s","impulsivity","6"
"0m2nksdw06",24,"""Justin""",205490,"moral","attention","attention","""Justin"""
"0m2nksdw06",25,"""""",208011,"moral","feedback","feedback",""""""
"0vdxhpmhf9",4,"3",54032,"immoral","f","quickness","3"
"0vdxhpmhf9",5,"3",60095,"immoral","f","character","3"
"0vdxhpmhf9",6,"3",65599,"immoral","f","character","3"
"0vdxhpmhf9",7,"3",68466,"immoral","f","character","3"
"0vdxhpmhf9",8,"3",75514,"immoral","f","certainty","3"
"0vdxhpmhf9",9,"3",78821,"immoral","f","certainty","5"
"0vdxhpmhf9",10,"3",82069,"immoral","f","certainty","5"
"0vdxhpmhf9",11,"3",93497,"immoral","f","certainty","3"
"0vdxhpmhf9",12,"3",101055,"immoral","f","impulsivity","3"
"0vdxhpmhf9",13,"3",108112,"immoral","f","impulsivity","5"
"0vdxhpmhf9",14,"3",113084,"immoral","s","quickness","3"
"0vdxhpmhf9",15,"3",115480,"immoral","s","character","3"
"0vdxhpmhf9",16,"3",117535,"immoral","s","character","3"
"0vdxhpmhf9",17,"3",119710,"immoral","s","character","3"
"0vdxhpmhf9",18,"2",124762,"immoral","s","certainty","2"
"0vdxhpmhf9",19,"2",129704,"immoral","s","certainty","6"
"0vdxhpmhf9",20,"2",133743,"immoral","s","certainty","6"
"0vdxhpmhf9",21,"4",136129,"immoral","s","certainty","4"
"0vdxhpmhf9",22,"1",138835,"immoral","s","impulsivity","1"
"0vdxhpmhf9",23,"3",141812,"immoral","s","impulsivity","5"
"0vdxhpmhf9",24,"""justin""",162586,"immoral","attention","attention","""justin"""
"0vdxhpmhf9",25,"""pocketing was much""",193904,"immoral","feedback","feedback","""pocketing was much"""
"28c1tcuucd",4,"6",58237,"immoral","f","quickness","6"
"28c1tcuucd",5,"3",67079,"immoral","f","character","3"
"28c1tcuucd",6,"3",71575,"immoral","f","character","3"
"28c1tcuucd",7,"3",76421,"immoral","f","character","3"
"28c1tcuucd",8,NA,NA,"immoral",NA,NA,NA
"28c1tcuucd",9,"6",86790,"immoral","f","certainty","2"
"28c1tcuucd",10,"6",90651,"immoral","f","certainty","2"
"28c1tcuucd",11,NA,NA,"immoral",NA,NA,NA
"28c1tcuucd",12,"5",103777,"immoral","f","impulsivity","5"
"28c1tcuucd",13,"1",108444,"immoral","f","impulsivity","7"
"28c1tcuucd",14,NA,NA,"immoral",NA,NA,NA
"28c1tcuucd",15,"3",123644,"immoral","s","character","3"
"28c1tcuucd",16,"3",125931,"immoral","s","character","3"
"28c1tcuucd",17,"3",127955,"immoral","s","character","3"
"28c1tcuucd",18,"5",134933,"immoral","s","certainty","5"
"28c1tcuucd",19,"3",140813,"immoral","s","certainty","5"
"28c1tcuucd",20,"1",144340,"immoral","s","certainty","7"
"28c1tcuucd",21,"5",150444,"immoral","s","certainty","5"
"28c1tcuucd",22,"3",153790,"immoral","s","impulsivity","3"
"28c1tcuucd",23,NA,NA,"immoral",NA,NA,NA
"28c1tcuucd",24,"""Nate""",163736,"immoral","attention","attention","""Nate"""
"28c1tcuucd",25,"""""",169513,"immoral","feedback","feedback",""""""
"3eb739bydt",4,"6",44184,"immoral","f","quickness","6"
"3eb739bydt",5,"1",51112,"immoral","f","character","1"
"3eb739bydt",6,"1",56223,"immoral","f","character","1"
"3eb739bydt",7,"4",64210,"immoral","f","character","4"
"3eb739bydt",8,NA,NA,"immoral",NA,NA,NA
"3eb739bydt",9,"6",85178,"immoral","f","certainty","2"
"3eb739bydt",10,"6",91851,"immoral","f","certainty","2"
"3eb739bydt",11,NA,NA,"immoral",NA,NA,NA
"3eb739bydt",12,"6",105342,"immoral","f","impulsivity","6"
"3eb739bydt",13,NA,NA,"immoral",NA,NA,NA
"3eb739bydt",14,"2",114794,"immoral","s","quickness","2"
"3eb739bydt",15,"3",122526,"immoral","s","character","3"
"3eb739bydt",16,"3",139402,"immoral","s","character","3"
"3eb739bydt",17,"5",143841,"immoral","s","character","5"
"3eb739bydt",18,"6",149486,"immoral","s","certainty","6"
"3eb739bydt",19,"3",154806,"immoral","s","certainty","5"
"3eb739bydt",20,"2",158762,"immoral","s","certainty","6"
"3eb739bydt",21,"5",166999,"immoral","s","certainty","5"
"3eb739bydt",22,"2",171332,"immoral","s","impulsivity","2"
"3eb739bydt",23,NA,NA,"immoral",NA,NA,NA
"3eb739bydt",24,"""Nate""",184162,"immoral","attention","attention","""Nate"""
"3eb739bydt",25,"""""",186330,"immoral","feedback","feedback",""""""
"4mfe71lb64",4,"6",144464,"moral","f","quickness","6"
"4mfe71lb64",5,"6",175109,"moral","f","character","6"
"4mfe71lb64",6,"6",188216,"moral","f","character","6"
"4mfe71lb64",7,"6",199722,"moral","f","character","6"
"4mfe71lb64",8,NA,NA,"moral",NA,NA,NA
"4mfe71lb64",9,"6",227523,"moral","f","certainty","2"
"4mfe71lb64",10,"6",239028,"moral","f","certainty","2"
"4mfe71lb64",11,NA,NA,"moral",NA,NA,NA
"4mfe71lb64",12,"6",266524,"moral","f","impulsivity","6"
"4mfe71lb64",13,NA,NA,"moral",NA,NA,NA
"4mfe71lb64",14,NA,NA,"moral",NA,NA,NA
"4mfe71lb64",15,"3",333593,"moral","s","character","3"
"4mfe71lb64",16,"3",340728,"moral","s","character","3"
"4mfe71lb64",17,"5",353653,"moral","s","character","5"
"4mfe71lb64",18,"5",362927,"moral","s","certainty","5"
"4mfe71lb64",19,"2",374806,"moral","s","certainty","6"
"4mfe71lb64",20,"2",389309,"moral","s","certainty","6"
"4mfe71lb64",21,"3",400936,"moral","s","certainty","3"
"4mfe71lb64",22,"2",410265,"moral","s","impulsivity","2"
"4mfe71lb64",23,"2",416282,"moral","s","impulsivity","6"
"4mfe71lb64",24,"""Justin""",433760,"moral","attention","attention","""Justin"""
"4mfe71lb64",25,"""""",441616,"moral","feedback","feedback",""""""
"4uq31z711t",4,"6",324440,"immoral","f","quickness","6"
"4uq31z711t",5,"1",356581,"immoral","f","character","1"
"4uq31z711t",6,"1",370107,"immoral","f","character","1"
"4uq31z711t",7,"2",391406,"immoral","f","character","2"
"4uq31z711t",8,NA,NA,"immoral",NA,NA,NA
"4uq31z711t",9,"4",424781,"immoral","f","certainty","4"
"4uq31z711t",10,"6",433981,"immoral","f","certainty","2"
"4uq31z711t",11,NA,NA,"immoral",NA,NA,NA
"4uq31z711t",12,NA,NA,"immoral",NA,NA,NA
"4uq31z711t",13,"2",462742,"immoral","f","impulsivity","6"
"4uq31z711t",14,NA,NA,"immoral",NA,NA,NA
"4uq31z711t",15,"3",482341,"immoral","s","character","3"
"4uq31z711t",16,"3",489720,"immoral","s","character","3"
"4uq31z711t",17,"3",507188,"immoral","s","character","3"
"4uq31z711t",18,"6",544580,"immoral","s","certainty","6"
"4uq31z711t",19,NA,NA,"immoral",NA,NA,NA
"4uq31z711t",20,"1",559395,"immoral","s","certainty","7"
"4uq31z711t",21,"5",570716,"immoral","s","certainty","5"
"4uq31z711t",22,"6",579018,"immoral","s","impulsivity","6"
"4uq31z711t",23,NA,NA,"immoral",NA,NA,NA
"4uq31z711t",24,"""Justin""",618944,"immoral","attention","attention","""Justin"""
"4uq31z711t",25,"""""",624274,"immoral","feedback","feedback",""""""
"4uwwau0zwj",4,"6",113626,"immoral","f","quickness","6"
"4uwwau0zwj",5,"1",141787,"immoral","f","character","1"
"4uwwau0zwj",6,"2",157490,"immoral","f","character","2"
"4uwwau0zwj",7,"6",171885,"immoral","f","character","6"
"4uwwau0zwj",8,NA,NA,"immoral",NA,NA,NA
"4uwwau0zwj",9,"5",202975,"immoral","f","certainty","3"
"4uwwau0zwj",10,"6",210738,"immoral","f","certainty","2"
"4uwwau0zwj",11,NA,NA,"immoral",NA,NA,NA
"4uwwau0zwj",12,"6",229536,"immoral","f","impulsivity","6"
"4uwwau0zwj",13,NA,NA,"immoral",NA,NA,NA
"4uwwau0zwj",14,NA,NA,"immoral",NA,NA,NA
"4uwwau0zwj",15,"2",268207,"immoral","s","character","2"
"4uwwau0zwj",16,"2",276558,"immoral","s","character","2"
"4uwwau0zwj",17,"6",282595,"immoral","s","character","6"
"4uwwau0zwj",18,"6",291968,"immoral","s","certainty","6"
"4uwwau0zwj",19,"1",299326,"immoral","s","certainty","7"
"4uwwau0zwj",20,NA,NA,"immoral",NA,NA,NA
"4uwwau0zwj",21,"6",316175,"immoral","s","certainty","6"
"4uwwau0zwj",22,"2",327148,"immoral","s","impulsivity","2"
"4uwwau0zwj",23,NA,NA,"immoral",NA,NA,NA
"4uwwau0zwj",24,"""Justin""",353857,"immoral","attention","attention","""Justin"""
"4uwwau0zwj",25,"""""",358871,"immoral","feedback","feedback",""""""
"4x6ckpvjmf",4,"6",105766,"immoral","f","quickness","6"
"4x6ckpvjmf",5,"3",140332,"immoral","f","character","3"
"4x6ckpvjmf",6,"3",170164,"immoral","f","character","3"
"4x6ckpvjmf",7,"3",197132,"immoral","f","character","3"
"4x6ckpvjmf",8,NA,NA,"immoral",NA,NA,NA
"4x6ckpvjmf",9,"6",259524,"immoral","f","certainty","2"
"4x6ckpvjmf",10,"6",296659,"immoral","f","certainty","2"
"4x6ckpvjmf",11,NA,NA,"immoral",NA,NA,NA
"4x6ckpvjmf",12,"6",348058,"immoral","f","impulsivity","6"
"4x6ckpvjmf",13,NA,NA,"immoral",NA,NA,NA
"4x6ckpvjmf",14,NA,NA,"immoral",NA,NA,NA
"4x6ckpvjmf",15,"3",428930,"immoral","s","character","3"
"4x6ckpvjmf",16,"3",454233,"immoral","s","character","3"
"4x6ckpvjmf",17,"3",477329,"immoral","s","character","3"
"4x6ckpvjmf",18,"6",501081,"immoral","s","certainty","6"
"4x6ckpvjmf",19,"6",523265,"immoral","s","certainty","2"
"4x6ckpvjmf",20,NA,NA,"immoral",NA,NA,NA
"4x6ckpvjmf",21,"6",573336,"immoral","s","certainty","6"
"4x6ckpvjmf",22,NA,NA,"immoral",NA,NA,NA
"4x6ckpvjmf",23,NA,NA,"immoral",NA,NA,NA
"4x6ckpvjmf",24,"""Nate""",659624,"immoral","attention","attention","""Nate"""
"4x6ckpvjmf",25,"""Thank you for the opportunity. Everything seems to be working well. No issues encountered, and I appreciate the support.""",714511,"immoral","feedback","feedback","""Thank you for the opportunity. Everything seems to be working well. No issues encountered, and I appreciate the support."""
"5hezfw44jr",4,"6",358609,"moral","f","quickness","6"
"5hezfw44jr",5,"5",385567,"moral","f","character","5"
"5hezfw44jr",6,"5",402505,"moral","f","character","5"
"5hezfw44jr",7,"6",418646,"moral","f","character","6"
"5hezfw44jr",8,NA,NA,"moral",NA,NA,NA
"5hezfw44jr",9,"6",446486,"moral","f","certainty","2"
"5hezfw44jr",10,"6",456095,"moral","f","certainty","2"
"5hezfw44jr",11,NA,NA,"moral",NA,NA,NA
"5hezfw44jr",12,"6",473204,"moral","f","impulsivity","6"
"5hezfw44jr",13,NA,NA,"moral",NA,NA,NA
"5hezfw44jr",14,"2",514172,"moral","s","quickness","2"
"5hezfw44jr",15,"4",534990,"moral","s","character","4"
"5hezfw44jr",16,"4",550041,"moral","s","character","4"
"5hezfw44jr",17,"6",563288,"moral","s","character","6"
"5hezfw44jr",18,"5",578520,"moral","s","certainty","5"
"5hezfw44jr",19,"3",586015,"moral","s","certainty","5"
"5hezfw44jr",20,"3",595059,"moral","s","certainty","5"
"5hezfw44jr",21,"2",604465,"moral","s","certainty","2"
"5hezfw44jr",22,"5",616900,"moral","s","impulsivity","5"
"5hezfw44jr",23,NA,NA,"moral",NA,NA,NA
"5hezfw44jr",24,"""nate""",637200,"moral","attention","attention","""nate"""
"5hezfw44jr",25,"""enjoyed the survey""",684306,"moral","feedback","feedback","""enjoyed the survey"""
"5y6h4oavmk",4,"6",203765,"moral","f","quickness","6"
"5y6h4oavmk",5,"6",212700,"moral","f","character","6"
"5y6h4oavmk",6,"6",224876,"moral","f","character","6"
"5y6h4oavmk",7,"6",232757,"moral","f","character","6"
"5y6h4oavmk",8,"6",242532,"moral","f","certainty","6"
"5y6h4oavmk",9,NA,NA,"moral",NA,NA,NA
"5y6h4oavmk",10,"3",290973,"moral","f","certainty","5"
"5y6h4oavmk",11,NA,NA,"moral",NA,NA,NA
"5y6h4oavmk",12,NA,NA,"moral",NA,NA,NA
"5y6h4oavmk",13,NA,NA,"moral",NA,NA,NA
"5y6h4oavmk",14,"1",348477,"moral","s","quickness","1"
"5y6h4oavmk",15,"3",355694,"moral","s","character","3"
"5y6h4oavmk",16,"4",368677,"moral","s","character","4"
"5y6h4oavmk",17,"4",378269,"moral","s","character","4"
"5y6h4oavmk",18,"5",381780,"moral","s","certainty","5"
"5y6h4oavmk",19,"3",389516,"moral","s","certainty","5"
"5y6h4oavmk",20,"3",393516,"moral","s","certainty","5"
"5y6h4oavmk",21,"2",403484,"moral","s","certainty","2"
"5y6h4oavmk",22,"1",407860,"moral","s","impulsivity","1"
"5y6h4oavmk",23,"1",414724,"moral","s","impulsivity","7"
"5y6h4oavmk",24,"""justin""",455612,"moral","attention","attention","""justin"""
"5y6h4oavmk",25,"""This study is very interesting and innovative""",499444,"moral","feedback","feedback","""This study is very interesting and innovative"""
"63sf785t6k",4,"6",316446,"immoral","f","quickness","6"
"63sf785t6k",5,NA,NA,"immoral",NA,NA,NA
"63sf785t6k",6,"1",380765,"immoral","f","character","1"
"63sf785t6k",7,"1",396697,"immoral","f","character","1"
"63sf785t6k",8,NA,NA,"immoral",NA,NA,NA
"63sf785t6k",9,"6",429333,"immoral","f","certainty","2"
"63sf785t6k",10,"6",441507,"immoral","f","certainty","2"
"63sf785t6k",11,NA,NA,"immoral",NA,NA,NA
"63sf785t6k",12,"5",483052,"immoral","f","impulsivity","5"
"63sf785t6k",13,NA,NA,"immoral",NA,NA,NA
"63sf785t6k",14,NA,NA,"immoral",NA,NA,NA
"63sf785t6k",15,"2",565870,"immoral","s","character","2"
"63sf785t6k",16,"1",577691,"immoral","s","character","1"
"63sf785t6k",17,"2",600445,"immoral","s","character","2"
"63sf785t6k",18,"5",617310,"immoral","s","certainty","5"
"63sf785t6k",19,"2",643362,"immoral","s","certainty","6"
"63sf785t6k",20,"1",660154,"immoral","s","certainty","7"
"63sf785t6k",21,"5",672655,"immoral","s","certainty","5"
"63sf785t6k",22,"2",691926,"immoral","s","impulsivity","2"
"63sf785t6k",23,NA,NA,"immoral",NA,NA,NA
"63sf785t6k",24,"""Nate""",726850,"immoral","attention","attention","""Nate"""
"63sf785t6k",25,"""""",746422,"immoral","feedback","feedback",""""""
"6gybpxexrb",4,"6",89248,"moral","f","quickness","6"
"6gybpxexrb",5,"6",96901,"moral","f","character","6"
"6gybpxexrb",6,"6",103862,"moral","f","character","6"
"6gybpxexrb",7,"6",109180,"moral","f","character","6"
"6gybpxexrb",8,NA,NA,"moral",NA,NA,NA
"6gybpxexrb",9,"5",122038,"moral","f","certainty","3"
"6gybpxexrb",10,"6",127815,"moral","f","certainty","2"
"6gybpxexrb",11,NA,NA,"moral",NA,NA,NA
"6gybpxexrb",12,"1",137680,"moral","f","impulsivity","1"
"6gybpxexrb",13,NA,NA,"moral",NA,NA,NA
"6gybpxexrb",14,NA,NA,"moral",NA,NA,NA
"6gybpxexrb",15,"5",165752,"moral","s","character","5"
"6gybpxexrb",16,"5",169319,"moral","s","character","5"
"6gybpxexrb",17,"5",174497,"moral","s","character","5"
"6gybpxexrb",18,"3",178947,"moral","s","certainty","3"
"6gybpxexrb",19,"5",183224,"moral","s","certainty","3"
"6gybpxexrb",20,"2",187333,"moral","s","certainty","6"
"6gybpxexrb",21,"6",194619,"moral","s","certainty","6"
"6gybpxexrb",22,NA,NA,"moral",NA,NA,NA
"6gybpxexrb",23,NA,NA,"moral",NA,NA,NA
"6gybpxexrb",24,"""Nate""",205832,"moral","attention","attention","""Nate"""
"6gybpxexrb",25,"""""",207591,"moral","feedback","feedback",""""""
"6tjs0qjqdb",4,"6",73966,"moral","f","quickness","6"
"6tjs0qjqdb",5,"6",83007,"moral","f","character","6"
"6tjs0qjqdb",6,"6",88343,"moral","f","character","6"
"6tjs0qjqdb",7,"6",92549,"moral","f","character","6"
"6tjs0qjqdb",8,NA,NA,"moral",NA,NA,NA
"6tjs0qjqdb",9,"6",114446,"moral","f","certainty","2"
"6tjs0qjqdb",10,"6",121653,"moral","f","certainty","2"
"6tjs0qjqdb",11,NA,NA,"moral",NA,NA,NA
"6tjs0qjqdb",12,"6",155606,"moral","f","impulsivity","6"
"6tjs0qjqdb",13,NA,NA,"moral",NA,NA,NA
"6tjs0qjqdb",14,NA,NA,"moral",NA,NA,NA
"6tjs0qjqdb",15,"3",176904,"moral","s","character","3"
"6tjs0qjqdb",16,"3",179947,"moral","s","character","3"
"6tjs0qjqdb",17,"4",186238,"moral","s","character","4"
"6tjs0qjqdb",18,"6",194756,"moral","s","certainty","6"
"6tjs0qjqdb",19,"3",199522,"moral","s","certainty","5"
"6tjs0qjqdb",20,NA,NA,"moral",NA,NA,NA
"6tjs0qjqdb",21,"6",210351,"moral","s","certainty","6"
"6tjs0qjqdb",22,"3",214498,"moral","s","impulsivity","3"
"6tjs0qjqdb",23,NA,NA,"moral",NA,NA,NA
"6tjs0qjqdb",24,"""Justin""",232228,"moral","attention","attention","""Justin"""
"6tjs0qjqdb",25,"""""",233960,"moral","feedback","feedback",""""""
"7delsx2gbo",4,"6",67418,"immoral","f","quickness","6"
"7delsx2gbo",5,"1",75050,"immoral","f","character","1"
"7delsx2gbo",6,"1",82689,"immoral","f","character","1"
"7delsx2gbo",7,"3",89410,"immoral","f","character","3"
"7delsx2gbo",8,NA,NA,"immoral",NA,NA,NA
"7delsx2gbo",9,"6",101114,"immoral","f","certainty","2"
"7delsx2gbo",10,"6",106563,"immoral","f","certainty","2"
"7delsx2gbo",11,NA,NA,"immoral",NA,NA,NA
"7delsx2gbo",12,"5",117066,"immoral","f","impulsivity","5"
"7delsx2gbo",13,NA,NA,"immoral",NA,NA,NA
"7delsx2gbo",14,NA,NA,"immoral",NA,NA,NA
"7delsx2gbo",15,"4",131731,"immoral","s","character","4"
"7delsx2gbo",16,"5",135523,"immoral","s","character","5"
"7delsx2gbo",17,"6",139747,"immoral","s","character","6"
"7delsx2gbo",18,"6",143955,"immoral","s","certainty","6"
"7delsx2gbo",19,"2",244190,"immoral","s","certainty","6"
"7delsx2gbo",20,NA,NA,"immoral",NA,NA,NA
"7delsx2gbo",21,"6",252133,"immoral","s","certainty","6"
"7delsx2gbo",22,"1",258030,"immoral","s","impulsivity","1"
"7delsx2gbo",23,"3",262895,"immoral","s","impulsivity","5"
"7delsx2gbo",24,"""Nate""",291023,"immoral","attention","attention","""Nate"""
"7delsx2gbo",25,"""Overall, this was an interesting scenario. Thank you for the experience. """,341993,"immoral","feedback","feedback","""Overall, this was an interesting scenario. Thank you for the experience. """
"7qv1yq42ok",4,"1",77905,"immoral","f","quickness","1"
"7qv1yq42ok",5,"2",93219,"immoral","f","character","2"
"7qv1yq42ok",6,"1",99701,"immoral","f","character","1"
"7qv1yq42ok",7,"2",111346,"immoral","f","character","2"
"7qv1yq42ok",8,"1",118159,"immoral","f","certainty","1"
"7qv1yq42ok",9,"5",127489,"immoral","f","certainty","3"
"7qv1yq42ok",10,"5",134623,"immoral","f","certainty","3"
"7qv1yq42ok",11,"5",139482,"immoral","f","certainty","5"
"7qv1yq42ok",12,"5",146621,"immoral","f","impulsivity","5"
"7qv1yq42ok",13,"1",153407,"immoral","f","impulsivity","7"
"7qv1yq42ok",14,"1",159321,"immoral","s","quickness","1"
"7qv1yq42ok",15,"4",164576,"immoral","s","character","4"
"7qv1yq42ok",16,"4",166611,"immoral","s","character","4"
"7qv1yq42ok",17,"3",171758,"immoral","s","character","3"
"7qv1yq42ok",18,"4",178383,"immoral","s","certainty","4"
"7qv1yq42ok",19,"3",184751,"immoral","s","certainty","5"
"7qv1yq42ok",20,"3",189585,"immoral","s","certainty","5"
"7qv1yq42ok",21,"4",194110,"immoral","s","certainty","4"
"7qv1yq42ok",22,"3",198947,"immoral","s","impulsivity","3"
"7qv1yq42ok",23,"2",206861,"immoral","s","impulsivity","6"
"7qv1yq42ok",24,"""Nake""",228999,"immoral","attention","attention","""Nake"""
"7qv1yq42ok",25,"""""",233072,"immoral","feedback","feedback",""""""
"8b9ap8xjar",4,"6",250920,"moral","f","quickness","6"
"8b9ap8xjar",5,"6",265255,"moral","f","character","6"
"8b9ap8xjar",6,"6",281415,"moral","f","character","6"
"8b9ap8xjar",7,"6",292571,"moral","f","character","6"
"8b9ap8xjar",8,NA,NA,"moral",NA,NA,NA
"8b9ap8xjar",9,NA,NA,"moral",NA,NA,NA
"8b9ap8xjar",10,"6",349763,"moral","f","certainty","2"
"8b9ap8xjar",11,NA,NA,"moral",NA,NA,NA
"8b9ap8xjar",12,"6",538836,"moral","f","impulsivity","6"
"8b9ap8xjar",13,NA,NA,"moral",NA,NA,NA
"8b9ap8xjar",14,NA,NA,"moral",NA,NA,NA
"8b9ap8xjar",15,"5",580756,"moral","s","character","5"
"8b9ap8xjar",16,"6",591158,"moral","s","character","6"
"8b9ap8xjar",17,"5",604178,"moral","s","character","5"
"8b9ap8xjar",18,"4",611896,"moral","s","certainty","4"
